id,tag,donor,distSpatial,donors,distSpatials
cat-36130,camels,cat-14832,86,"cat-14832,cat-14463,cat-15313","86,88,89"
cat-36138,camels,cat-14832,88,"cat-14832,cat-14463,cat-15313","88,90,92"
cat-36166,camels,cat-14832,88,"cat-14832,cat-14463,cat-15313","88,90,90"
cat-36201,camels,cat-14832,89,"cat-14832,cat-14463,cat-15313","89,91,91"
cat-36211,camels,cat-14832,89,"cat-14832,cat-15313,cat-14463","89,89,91"
cat-36225,camels,cat-14832,87,"cat-14832,cat-15313,cat-14463","87,87,89"
cat-36234,camels,cat-14832,81,"cat-14832,cat-15313,cat-14463","81,82,83"
cat-36237,camels,cat-14832,79,"cat-14832,cat-14463,cat-15313","79,81,81"
cat-36243,camels,cat-14832,78,"cat-14832,cat-15313,cat-14463","78,79,80"
cat-36246,camels,cat-14832,77,"cat-14832,cat-15313,cat-14463","77,78,79"
cat-36255,camels,cat-14832,73,"cat-14832,cat-15313,cat-14463","73,73,75"
cat-36258,camels,cat-14832,71,"cat-14832,cat-15313,cat-14463","71,71,73"
cat-36261,camels,cat-14832,68,"cat-14832,cat-15313,cat-14463","68,69,70"
cat-36264,camels,cat-14832,67,"cat-14832,cat-15313,cat-14463","67,67,69"
cat-36272,camels,cat-15313,72,"cat-15313,cat-14832,cat-14463","72,73,75"
cat-36279,camels,cat-14832,77,"cat-14832,cat-15313,cat-14463","77,77,79"
cat-36282,camels,cat-15313,78,"cat-15313,cat-14832,cat-14463","78,80,81"
cat-36287,camels,cat-15313,80,"cat-15313,cat-14832,cat-14463","80,81,83"
cat-36292,camels,cat-14832,75,"cat-14832,cat-15313,cat-14463","75,76,77"
cat-36299,camels,cat-14832,71,"cat-14832,cat-14463,cat-15313","71,73,73"
cat-36300,camels,cat-14832,71,"cat-14832,cat-15313,cat-14463","71,72,73"
cat-36313,camels,cat-14832,85,"cat-14832,cat-15313,cat-14463","85,85,87"
cat-36319,camels,cat-14832,91,"cat-14832,cat-15313,cat-14463","91,91,93"
cat-36350,camels,cat-14832,95,"cat-14832,cat-15313,cat-14463","95,95,97"
cat-36421,camels,cat-14832,94,"cat-14832,cat-15313,cat-14463","94,95,96"
cat-36422,camels,cat-15313,122,"cat-15313,cat-14832,cat-14463","122,123,125"
cat-36427,camels,cat-14832,83,"cat-14832,cat-14463,cat-15313","83,85,85"
cat-36428,camels,cat-15313,81,"cat-15313,cat-14832,cat-14463","81,82,84"
cat-36435,camels,cat-14832,80,"cat-14832,cat-15313,cat-14463","80,80,82"
cat-36437,camels,cat-15313,107,"cat-15313,cat-14832,cat-14463","107,109,111"
cat-36465,camels,cat-15313,108,"cat-15313,cat-14832,cat-14463","108,111,112"
cat-36466,camels,cat-15313,104,"cat-15313,cat-14832,cat-14463","104,106,108"
cat-36471,camels,cat-15313,84,"cat-15313,cat-14832,cat-14463","84,85,87"
cat-36472,camels,cat-15313,101,"cat-15313,cat-14832,cat-14463","101,104,106"
cat-36473,camels,cat-15313,98,"cat-15313,cat-14832,cat-14463","98,101,103"
cat-36477,camels,cat-15313,93,"cat-15313,cat-14832,cat-14463","93,96,97"
cat-36481,camels,cat-15313,86,"cat-15313,cat-14832,cat-14463","86,88,90"
cat-36486,camels,cat-15313,96,"cat-15313,cat-14832,cat-14463","96,101,102"
cat-36487,camels,cat-15313,91,"cat-15313,cat-14832,cat-14463","91,96,97"
cat-36488,camels,cat-15313,85,"cat-15313,cat-14832,cat-14463","85,90,91"
cat-36489,camels,cat-15313,84,"cat-15313,cat-14832,cat-14463","84,88,89"
cat-36491,camels,cat-15313,78,"cat-15313,cat-14832,cat-14463","78,82,83"
cat-36495,camels,cat-15313,75,"cat-15313,cat-14832,cat-14463","75,78,79"
cat-36497,camels,cat-15313,74,"cat-15313,cat-14832,cat-14463","74,77,78"
cat-36500,camels,cat-15313,75,"cat-15313,cat-14832,cat-14463","75,79,80"
cat-36504,camels,cat-15313,71,"cat-15313,cat-14832,cat-14463","71,75,76"
cat-36508,camels,cat-15313,72,"cat-15313,cat-14832,cat-14463","72,75,77"
cat-36509,camels,cat-15313,74,"cat-15313,cat-14832,cat-14463","74,78,79"
cat-36514,camels,cat-15313,106,"cat-15313,cat-14832,cat-14463","106,111,112"
cat-36515,camels,cat-15313,104,"cat-15313,cat-14832,cat-14463","104,110,111"
cat-36518,camels,cat-15313,95,"cat-15313,cat-14832,cat-14463","95,100,101"
cat-36519,camels,cat-15313,92,"cat-15313,cat-14832,cat-14463","92,97,98"
cat-36520,camels,cat-15313,89,"cat-15313,cat-14832,cat-14463","89,94,95"
cat-36521,camels,cat-15313,84,"cat-15313,cat-14832,cat-14463","84,89,90"
cat-36523,camels,cat-15313,83,"cat-15313,cat-14832,cat-14463","83,87,88"
cat-36528,camels,cat-15313,99,"cat-15313,cat-14832,cat-14463","99,105,106"
cat-36529,camels,cat-15313,101,"cat-15313,cat-14832,cat-14463","101,107,108"
cat-36530,camels,cat-15313,89,"cat-15313,cat-14832,cat-14463","89,92,94"
cat-36540,camels,cat-15313,93,"cat-15313,cat-14832,cat-14463","93,96,98"
cat-36542,camels,cat-15313,96,"cat-15313,cat-14832,cat-14463","96,100,101"
cat-36554,camels,cat-15313,116,"cat-15313,cat-14832,cat-14463","116,119,120"
cat-36557,camels,cat-15313,83,"cat-15313,cat-14832,cat-14463","83,86,88"
cat-36559,camels,cat-15313,79,"cat-15313,cat-14832,cat-14463","79,81,83"
cat-36564,camels,cat-15313,105,"cat-15313,cat-14832,cat-14463","105,109,110"
cat-36566,camels,cat-15313,103,"cat-15313,cat-14832,cat-14463","103,109,110"
cat-36572,camels,cat-15313,92,"cat-15313,cat-14832,cat-14463","92,94,95"
cat-36578,camels,cat-15313,103,"cat-15313,cat-14832,cat-14463","103,106,107"
cat-36583,camels,cat-15313,115,"cat-15313,cat-14832,cat-14463","115,120,121"
cat-36589,camels,cat-15313,106,"cat-15313,cat-14832,cat-14463","106,109,110"
cat-36601,camels,cat-15313,110,"cat-15313,cat-14832,cat-14463","110,115,116"
cat-36603,camels,cat-15313,100,"cat-15313,cat-14832,cat-14463","100,105,106"
cat-36605,camels,cat-15313,82,"cat-15313,cat-14832,cat-14463","82,87,88"
cat-36609,camels,cat-15313,86,"cat-15313,cat-14832,cat-14463","86,91,92"
cat-36613,camels,cat-15313,91,"cat-15313,cat-14463,cat-14832","91,97,97"
cat-36632,camels,cat-15313,67,"cat-15313,cat-14832,cat-14463","67,70,72"
cat-36636,camels,cat-15313,67,"cat-15313,cat-14832,cat-14463","67,71,72"
cat-36637,camels,cat-15313,70,"cat-15313,cat-14832,cat-14463","70,74,76"
cat-36638,camels,cat-15313,78,"cat-15313,cat-14832,cat-14463","78,82,84"
cat-36645,camels,cat-15313,93,"cat-15313,cat-14832,cat-14463","93,98,99"
cat-36653,camels,cat-15313,101,"cat-15313,cat-14832,cat-14463","101,105,106"
cat-36664,camels,cat-15313,90,"cat-15313,cat-14832,cat-14463","90,92,94"
cat-36668,camels,cat-15313,112,"cat-15313,cat-14832,cat-14463","112,115,117"
cat-36688,camels,cat-15313,104,"cat-15313,cat-14832,cat-14463","104,107,108"
cat-36699,camels,cat-15313,113,"cat-15313,cat-14832,cat-14463","113,116,118"
cat-36705,camels,cat-15313,79,"cat-15313,cat-14832,cat-14463","79,84,85"
cat-36708,camels,cat-15313,97,"cat-15313,cat-14832,cat-14463","97,99,101"
cat-36709,camels,cat-15313,91,"cat-15313,cat-14832,cat-14463","91,93,95"
cat-36719,camels,cat-15313,99,"cat-15313,cat-14832,cat-14463","99,101,103"
cat-36726,camels,cat-15313,87,"cat-15313,cat-14832,cat-14463","87,91,92"
cat-36728,camels,cat-15313,98,"cat-15313,cat-14832,cat-14463","98,100,101"
cat-36737,camels,cat-15313,88,"cat-15313,cat-14832,cat-14463","88,91,93"
cat-36806,camels,cat-15313,118,"cat-15313,cat-14832,cat-14463","118,123,124"
cat-36914,camels,cat-15313,116,"cat-15313,cat-14832,cat-14463","116,121,122"
cat-37192,camels,cat-15313,143,"cat-15313,cat-14463,cat-14832","143,152,152"
cat-37204,camels,cat-15313,143,"cat-15313,cat-14463,cat-14832","143,152,152"
cat-37226,camels,cat-15313,137,"cat-15313,cat-14463,cat-14832","137,145,146"
cat-37444,camels,cat-15313,133,"cat-15313,cat-14463,cat-14832","133,142,143"
cat-37468,camels,cat-15313,82,"cat-15313,cat-14463,cat-14832","82,90,91"
cat-37470,camels,cat-15313,76,"cat-15313,cat-14463,cat-14832","76,83,85"
cat-37473,camels,cat-15313,76,"cat-15313,cat-14463,cat-14832","76,82,84"
cat-37539,camels,cat-15313,104,"cat-15313,cat-14463,cat-14832","104,113,114"
cat-37669,camels,cat-15313,164,"cat-15313,cat-14463,cat-14832","164,172,173"
cat-37742,camels,cat-15313,157,"cat-15313,cat-14463,cat-14832","157,165,166"
cat-37774,camels,cat-15313,165,"cat-15313,cat-14463,cat-14832","165,174,175"
cat-37781,camels,cat-15313,170,"cat-15313,cat-14463,cat-14832","170,179,180"
cat-37865,camels,cat-15313,100,"cat-15313,cat-14463,cat-14832","100,108,109"
cat-37875,camels,cat-15313,95,"cat-15313,cat-14463,cat-14832","95,104,105"
cat-37882,camels,cat-15313,89,"cat-15313,cat-14463,cat-14832","89,97,99"
cat-37906,camels,cat-15313,85,"cat-15313,cat-14463,cat-14832","85,93,95"
cat-37907,camels,cat-15313,81,"cat-15313,cat-14463,cat-14832","81,89,91"
cat-37946,camels,cat-15313,73,"cat-15313,cat-14463,cat-14832","73,80,81"
cat-37949,camels,cat-15313,68,"cat-15313,cat-14463,cat-14832","68,75,77"
cat-38114,camels,cat-15313,80,"cat-15313,cat-14463,cat-14832","80,88,89"
cat-38123,camels,cat-15313,98,"cat-15313,cat-14463,cat-14832","98,105,107"
cat-38124,camels,cat-15313,95,"cat-15313,cat-14463,cat-14832","95,102,104"
cat-38140,camels,cat-15313,98,"cat-15313,cat-14463,cat-14832","98,105,107"
cat-38182,camels,cat-15313,136,"cat-15313,cat-14463,cat-14832","136,144,146"
cat-38201,camels,cat-15313,129,"cat-15313,cat-14463,cat-14832","129,137,138"
cat-38206,camels,cat-15313,120,"cat-15313,cat-14463,cat-14832","120,128,129"
cat-38209,camels,cat-15313,115,"cat-15313,cat-14463,cat-14832","115,123,124"
cat-38212,camels,cat-15313,105,"cat-15313,cat-14463,cat-14832","105,112,114"
cat-38220,camels,cat-15313,120,"cat-15313,cat-14463,cat-14832","120,128,129"
cat-38223,camels,cat-15313,115,"cat-15313,cat-14463,cat-14832","115,123,125"
cat-38229,camels,cat-15313,109,"cat-15313,cat-14463,cat-14832","109,117,119"
cat-38236,camels,cat-15313,108,"cat-15313,cat-14463,cat-14832","108,116,117"
cat-38241,camels,cat-15313,106,"cat-15313,cat-14463,cat-14832","106,114,116"
cat-38243,camels,cat-15313,106,"cat-15313,cat-14463,cat-14832","106,113,115"
cat-38245,camels,cat-15313,101,"cat-15313,cat-14463,cat-14832","101,109,110"
cat-38248,camels,cat-15313,102,"cat-15313,cat-14463,cat-14832","102,110,112"
cat-38249,camels,cat-15313,104,"cat-15313,cat-14463,cat-14832","104,111,113"
cat-38263,camels,cat-15313,121,"cat-15313,cat-14463,cat-14832","121,129,131"
cat-38292,camels,cat-15313,133,"cat-15313,cat-14463,cat-14832","133,141,142"
cat-38295,camels,cat-15313,132,"cat-15313,cat-14463,cat-14832","132,140,141"
cat-38316,camels,cat-15313,144,"cat-15313,cat-14463,cat-14832","144,152,153"
cat-38317,camels,cat-15313,147,"cat-15313,cat-14463,cat-14832","147,155,156"
cat-38334,camels,cat-15313,147,"cat-15313,cat-14463,cat-14832","147,156,157"
cat-38344,camels,cat-15313,139,"cat-15313,cat-14463,cat-14832","139,147,148"
cat-38346,camels,cat-15313,142,"cat-15313,cat-14463,cat-14832","142,150,151"
cat-38356,camels,cat-15313,128,"cat-15313,cat-14463,cat-14832","128,136,137"
cat-38358,camels,cat-15313,123,"cat-15313,cat-14463,cat-14832","123,132,133"
cat-38371,camels,cat-15313,133,"cat-15313,cat-14463,cat-14832","133,141,142"
cat-38390,camels,cat-15313,140,"cat-15313,cat-14463,cat-14832","140,148,149"
cat-38393,camels,cat-15313,130,"cat-15313,cat-14463,cat-14832","130,139,140"
cat-38395,camels,cat-15313,135,"cat-15313,cat-14463,cat-14832","135,144,145"
cat-38399,camels,cat-15313,132,"cat-15313,cat-14463,cat-14832","132,141,142"
cat-38400,camels,cat-15313,134,"cat-15313,cat-14463,cat-14832","134,143,144"
cat-38407,camels,cat-15313,126,"cat-15313,cat-14463,cat-14832","126,134,135"
cat-38408,camels,cat-15313,121,"cat-15313,cat-14463,cat-14832","121,130,131"
cat-38409,camels,cat-15313,123,"cat-15313,cat-14463,cat-14832","123,132,133"
cat-38410,camels,cat-15313,118,"cat-15313,cat-14463,cat-14832","118,126,127"
cat-38411,camels,cat-15313,113,"cat-15313,cat-14463,cat-14832","113,122,123"
cat-38413,camels,cat-15313,115,"cat-15313,cat-14463,cat-14832","115,124,125"
cat-38415,camels,cat-15313,109,"cat-15313,cat-14463,cat-14832","109,118,119"
cat-38418,camels,cat-15313,106,"cat-15313,cat-14463,cat-14832","106,115,116"
cat-38433,camels,cat-15313,99,"cat-15313,cat-14463,cat-14832","99,107,108"
cat-38434,camels,cat-15313,96,"cat-15313,cat-14463,cat-14832","96,104,105"
cat-38438,camels,cat-15313,104,"cat-15313,cat-14463,cat-14832","104,113,114"
cat-38440,camels,cat-15313,104,"cat-15313,cat-14463,cat-14832","104,113,114"
cat-38465,camels,cat-15313,99,"cat-15313,cat-14463,cat-14832","99,107,108"
cat-38481,camels,cat-15313,118,"cat-15313,cat-14463,cat-14832","118,127,128"
cat-38486,camels,cat-15313,129,"cat-15313,cat-14463,cat-14832","129,138,139"
cat-38490,camels,cat-15313,139,"cat-15313,cat-14463,cat-14832","139,148,149"
cat-38526,camels,cat-15313,130,"cat-15313,cat-14463,cat-14832","130,139,139"
cat-38527,camels,cat-15313,130,"cat-15313,cat-14463,cat-14832","130,138,139"
cat-38566,camels,cat-15313,121,"cat-15313,cat-14463,cat-14832","121,129,130"
cat-38568,camels,cat-15313,116,"cat-15313,cat-14463,cat-14832","116,125,126"
cat-38577,camels,cat-15313,125,"cat-15313,cat-14463,cat-14832","125,133,134"
cat-38579,camels,cat-15313,127,"cat-15313,cat-14463,cat-14832","127,136,137"
cat-38589,camels,cat-15313,133,"cat-15313,cat-14463,cat-14832","133,142,143"
cat-38690,camels,cat-15313,117,"cat-15313,cat-14463,cat-14832","117,126,126"
cat-38701,camels,cat-15313,95,"cat-15313,cat-14463,cat-14832","95,104,105"
cat-38704,camels,cat-15313,93,"cat-15313,cat-14463,cat-14832","93,101,102"
cat-38767,camels,cat-15313,112,"cat-15313,cat-14463,cat-14832","112,121,121"
cat-38775,camels,cat-15313,114,"cat-15313,cat-14463,cat-14832","114,122,123"
cat-38776,camels,cat-15313,109,"cat-15313,cat-14463,cat-14832","109,118,118"
cat-38782,camels,cat-15313,110,"cat-15313,cat-14463,cat-14832","110,119,119"
cat-38786,camels,cat-15313,108,"cat-15313,cat-14463,cat-14832","108,117,118"
cat-38788,camels,cat-15313,105,"cat-15313,cat-14463,cat-14832","105,114,115"
cat-38790,camels,cat-15313,108,"cat-15313,cat-14463,cat-14832","108,116,117"
cat-38808,camels,cat-15313,92,"cat-15313,cat-14463,cat-14832","92,101,102"
cat-38809,camels,cat-15313,92,"cat-15313,cat-14463,cat-14832","92,101,101"
cat-38811,camels,cat-15313,92,"cat-15313,cat-14463,cat-14832","92,100,101"
cat-38819,camels,cat-14463,99,cat-14463,99
cat-38863,camels,cat-15313,113,"cat-15313,cat-14463,cat-14832","113,122,122"
cat-38868,camels,cat-15313,108,"cat-15313,cat-14463,cat-14832","108,117,117"
cat-38872,camels,cat-15313,112,"cat-15313,cat-14463,cat-14832","112,121,122"
cat-38966,camels,cat-15313,107,"cat-15313,cat-14463,cat-14832","107,116,117"
cat-38986,camels,cat-15313,138,"cat-15313,cat-14463,cat-14832","138,147,148"
cat-39019,camels,cat-15313,141,"cat-15313,cat-14463,cat-14832","141,150,151"
cat-39045,camels,cat-15313,144,"cat-15313,cat-14463,cat-14832","144,152,153"
cat-39085,camels,cat-15313,119,"cat-15313,cat-14463,cat-14832","119,128,129"
cat-39108,camels,cat-15313,92,"cat-15313,cat-14463,cat-14832","92,99,101"
cat-39167,camels,cat-15313,177,"cat-15313,cat-14463,cat-14832","177,186,187"
cat-39379,camels,cat-15313,178,"cat-15313,cat-14463,cat-14832","178,187,188"
cat-39414,camels,cat-15313,166,"cat-15313,cat-14463,cat-14832","166,175,175"
cat-39439,camels,cat-15313,173,"cat-15313,cat-14463,cat-14832","173,182,183"
cat-39443,camels,cat-15313,171,"cat-15313,cat-14463,cat-14832","171,179,180"
cat-39453,camels,cat-15313,170,"cat-15313,cat-14463,cat-14832","170,179,179"
cat-39457,camels,cat-15313,175,"cat-15313,cat-14463,cat-14832","175,184,185"
cat-39471,camels,cat-15313,175,"cat-15313,cat-14463,cat-14832","175,184,185"
cat-39478,camels,cat-15313,170,"cat-15313,cat-14463,cat-14832","170,179,180"
cat-39483,camels,cat-15313,175,"cat-15313,cat-14463,cat-14832","175,184,185"
cat-39658,camels,cat-14832,382,"cat-14832,cat-14463,cat-15313","382,383,391"
cat-39995,camels,cat-15313,84,"cat-15313,cat-14463,cat-14832","84,91,93"
cat-40159,camels,cat-14832,76,"cat-14832,cat-14463,cat-15313","76,78,85"
cat-40162,camels,cat-14832,19,"cat-14832,cat-14463,cat-15313","19,20,28"
cat-40169,camels,cat-14832,67,"cat-14832,cat-14463,cat-15313","67,69,72"
cat-40252,camels,cat-15313,92,"cat-15313,cat-14832,cat-14463","92,96,97"
cat-40253,camels,cat-15313,99,"cat-15313,cat-14832,cat-14463","99,103,104"
cat-40267,camels,cat-15313,73,"cat-15313,cat-14463,cat-14832","73,80,82"
cat-40268,camels,cat-15313,78,"cat-15313,cat-14463,cat-14832","78,85,87"
cat-10310,camels,cat-14749,379,"cat-14749,cat-14748","379,380"
cat-10311,camels,cat-14749,385,"cat-14749,cat-14748","385,386"
cat-10315,camels,cat-14749,391,"cat-14749,cat-14748","391,393"
cat-10317,camels,cat-14749,397,"cat-14749,cat-14748","397,399"
cat-10330,camels,cat-14749,414,"cat-14749,cat-14748","414,416"
cat-10480,camels,cat-14749,507,"cat-14749,cat-14748","507,509"
cat-10503,camels,cat-14748,498,cat-14748,498
cat-10506,camels,cat-14749,490,"cat-14749,cat-14748","490,492"
cat-10957,camels,cat-14749,403,"cat-14749,cat-14748","403,404"
cat-11004,camels,cat-14749,378,"cat-14749,cat-14748","378,380"
cat-11016,camels,cat-14749,387,"cat-14749,cat-14748","387,389"
cat-11096,camels,cat-14749,410,"cat-14749,cat-14748","410,412"
cat-11617,camels,cat-14749,512,"cat-14749,cat-14748","512,514"
cat-11670,camels,cat-14749,491,"cat-14749,cat-14748","491,493"
cat-11711,camels,cat-14749,499,"cat-14749,cat-14748","499,500"
cat-11729,camels,cat-14749,512,"cat-14749,cat-14748","512,514"
cat-11735,camels,cat-14748,508,cat-14748,508
cat-11878,camels,cat-14749,407,"cat-14749,cat-14748","407,409"
cat-11884,camels,cat-14749,416,"cat-14749,cat-14748","416,417"
cat-11890,camels,cat-14749,418,"cat-14749,cat-14748","418,419"
cat-11891,camels,cat-14749,419,"cat-14749,cat-14748","419,421"
cat-11892,camels,cat-14749,414,"cat-14749,cat-14748","414,416"
cat-11894,camels,cat-14749,408,"cat-14749,cat-14748","408,410"
cat-11897,camels,cat-14749,412,"cat-14749,cat-14748","412,414"
cat-11900,camels,cat-14749,406,"cat-14749,cat-14748","406,408"
cat-11951,camels,cat-14749,376,"cat-14749,cat-14748","376,377"
cat-11954,camels,cat-14748,379,cat-14748,379
cat-12006,camels,cat-14749,390,"cat-14749,cat-14748","390,392"
cat-12015,camels,cat-14749,410,"cat-14749,cat-14748","410,412"
cat-12017,camels,cat-14749,423,"cat-14749,cat-14748","423,425"
cat-12032,camels,cat-14749,505,"cat-14749,cat-14748","505,507"
cat-12059,camels,cat-14749,488,"cat-14749,cat-14748","488,490"
cat-12062,camels,cat-14749,482,"cat-14749,cat-14748","482,484"
cat-12138,camels,cat-14749,516,"cat-14749,cat-14748","516,518"
cat-12142,camels,cat-14749,498,"cat-14749,cat-14748","498,500"
cat-13173,camels,cat-14749,371,"cat-14749,cat-14748","371,373"
cat-14112,camels,cat-14749,653,"cat-14749,cat-14748","653,654"
cat-14121,camels,cat-14749,664,"cat-14749,cat-14748","664,666"
cat-14126,camels,cat-14748,669,cat-14748,669
cat-14133,camels,cat-14748,666,cat-14748,666
cat-14248,camels,cat-14749,643,"cat-14749,cat-14748","643,644"
cat-14254,camels,cat-14748,632,cat-14748,632
cat-14335,camels,cat-14749,593,"cat-14749,cat-14748","593,595"
cat-14336,camels,cat-14749,595,"cat-14749,cat-14748","595,597"
cat-14338,camels,cat-14749,593,"cat-14749,cat-14748","593,595"
cat-14340,camels,cat-14749,595,"cat-14749,cat-14748","595,596"
cat-14343,camels,cat-14749,588,"cat-14749,cat-14748","588,589"
cat-14344,camels,cat-14749,589,"cat-14749,cat-14748","589,590"
cat-14350,camels,cat-14749,573,"cat-14749,cat-14748","573,574"
cat-14352,camels,cat-14749,567,"cat-14749,cat-14748","567,569"
cat-14355,camels,cat-14749,569,"cat-14749,cat-14748","569,570"
cat-14410,camels,cat-14749,564,"cat-14749,cat-14748","564,566"
cat-14423,camels,cat-14749,536,"cat-14749,cat-14748","536,538"
cat-14426,camels,cat-14749,519,"cat-14749,cat-14748","519,520"
cat-14557,camels,cat-14749,558,"cat-14749,cat-14748","558,560"
cat-14585,camels,cat-14749,456,"cat-14749,cat-14748","456,458"
cat-14591,camels,cat-14749,465,"cat-14749,cat-14748","465,466"
cat-14601,camels,cat-14749,462,"cat-14749,cat-14748","462,463"
cat-14606,camels,cat-14749,475,"cat-14749,cat-14748","475,476"
cat-14628,camels,cat-14749,467,"cat-14749,cat-14748","467,469"
cat-14682,camels,cat-14749,496,"cat-14749,cat-14748","496,497"
cat-14705,camels,cat-14749,510,"cat-14749,cat-14748","510,511"
cat-14715,camels,cat-14749,531,"cat-14749,cat-14748","531,532"
cat-14741,camels,cat-14749,541,"cat-14749,cat-14748","541,542"
cat-14761,camels,cat-14749,536,"cat-14749,cat-14748","536,538"
cat-14762,camels,cat-14749,536,"cat-14749,cat-14748","536,538"
cat-14763,camels,cat-14749,541,"cat-14749,cat-14748","541,543"
cat-14788,camels,cat-14749,543,"cat-14749,cat-14748","543,545"
cat-14806,camels,cat-14749,559,"cat-14749,cat-14748","559,560"
cat-14814,camels,cat-14749,557,"cat-14749,cat-14748","557,559"
cat-14818,camels,cat-14749,555,"cat-14749,cat-14748","555,557"
cat-14927,camels,cat-14749,587,"cat-14749,cat-14748","587,589"
cat-14952,camels,cat-14749,597,"cat-14749,cat-14748","597,599"
cat-14974,camels,cat-14749,572,"cat-14749,cat-14748","572,573"
cat-14991,camels,cat-14749,560,"cat-14749,cat-14748","560,562"
cat-15007,camels,cat-14749,551,"cat-14749,cat-14748","551,552"
cat-15009,camels,cat-14749,547,"cat-14749,cat-14748","547,549"
cat-15013,camels,cat-14749,549,"cat-14749,cat-14748","549,550"
cat-15035,camels,cat-14749,575,"cat-14749,cat-14748","575,576"
cat-15036,camels,cat-14749,575,"cat-14749,cat-14748","575,577"
cat-15064,camels,cat-14749,578,"cat-14749,cat-14748","578,579"
cat-15072,camels,cat-14749,577,"cat-14749,cat-14748","577,578"
cat-15074,camels,cat-14749,579,"cat-14749,cat-14748","579,580"
cat-15075,camels,cat-14749,577,"cat-14749,cat-14748","577,578"
cat-15079,camels,cat-14749,581,"cat-14749,cat-14748","581,582"
cat-15080,camels,cat-14749,583,"cat-14749,cat-14748","583,585"
cat-15091,camels,cat-14749,593,"cat-14749,cat-14748","593,595"
cat-15100,camels,cat-14749,590,"cat-14749,cat-14748","590,591"
cat-15113,camels,cat-14749,585,"cat-14749,cat-14748","585,587"
cat-15118,camels,cat-14749,592,"cat-14749,cat-14748","592,593"
cat-15353,camels,cat-14749,623,"cat-14749,cat-14748","623,624"
cat-15354,camels,cat-14748,631,cat-14748,631
cat-15360,camels,cat-14748,633,cat-14748,633
cat-15364,camels,cat-14749,627,"cat-14749,cat-14748","627,629"
cat-15379,camels,cat-14749,648,"cat-14749,cat-14748","648,649"
